ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,item_UPA,item_IPA,form_set,etym_notes,glossing_notes
301-9-1,,301,9,jur,jur,j u r,,MordWb,,,,,jur,jur,1,,
101-9-1,,101,9,roehtse,roehtse,,,NSsNdb,,,,,,,2,Scand *gaitiz ,
102-9-1,,102,9,ruahdas,ruahdas,,,WbWlap,,,,,,,2,Scand *gaitiz ,
104-9-1,,104,9,ruohtas,ruohtas,,,EZ,,,,,,,2,Scand *gaitiz ,
105-9-1,,105,9,ruohtas,ruohtas,,,SSSg,,,,,,,2,Scand *gaitiz ,
106-9-1,,106,9,ruotas,ruotas,,,InsSSk,,,,,,,2,Scand *gaitiz ,
107-9-1,,107,9,"vuẹʹddes, vuäʹdˈd",vuẹʹddes,,,SKosSk,,,,,,,3,Borrowed to PU,
107-9-2,,107,9,"vuẹʹddes, vuäʹdˈd",vuäʹdˈd,,,SKosSk,,,,,,,3,Borrowed to PU,
108-9-1,,108,9,vuen’tes’,vuen’tes’,v u e nʲ t e sʲ,,WOLD,,,,,,vuenʲtesʲ,3,Borrowed to PU,
301-9-2,,301,9,undoks,undoks,u n d o k s,,MordWb,,,,,undoks,undoks,3,Borrowed to PU,
901-9-1,,901,9,"bəntu, bəntuə, bəndüaiˀ",bəntu,b ə n t u,,SlNgaRus,,,,,"bəntu, bəntuə, bəndüaiˀ",bəntu,3,,
901-9-2,,901,9,"bəntu, bəntuə, bəndüaiˀ",bəntuə,b ə n t u ə,,SlNgaRus,,,,,"bəntu, bəntuə, bəndüaiˀ",bəntuə,3,,
901-9-3,,901,9,"bəntu, bəntuə, bəndüaiˀ",bəndüaiˀ,b ə n d y ɑ i ʔ,,SlNgaRus,,,,,"bəntu, bəntuə, bəndüaiˀ",bəndyɑiʔ,3,,
0-9-1,,0,9,*wanča,*wanča,,,UEW;Sam88,,,,,,,4,,
401-9-1,,401,9,βož,βož,β o ʒ,,SMSk;TscherWb,,,,,βož,βoʒ,4,,
501-9-1,,501,9,vuž,vuž,v u ʒ,,SyrjWsch,,,,,vuž,vuʒ,4,,
503-9-1,,503,9,vuž,vuž,v u ʒ,"Stem ""vužj-""",KoPRSl,,,,,vuž,vuʒ,4,,
504-9-1,,504,9,vi̮ži̮,vi̮ži̮,v ɯ ʒ ɯ,,WotjWsch,,,,,vi̮ži̮,vɯʒɯ,4,,
902-9-1,,902,9,wano,wano,,,JurSWb,,,,,,,4,,
907-9-1,,907,9,končə,končə,k o n tʃ ə,,SolkWb,,,,,končə,kontʃə,4,,
601-9-1,,601,9,gyökér,gyökér,ɟ ø k eː r,,FMSz,,,,,,ɟøkeːr,5,,
701-9-1,,701,9,tār,tār,t ɑː r,,WogWb,,,,,tār,tɑːr,6,"From PFU *särɜ 'vein, sinew'",
807-9-1,,807,9,ler,ler,l e r,,DEWbOstj,,,,,ler,ler,6,"From PFU *särɜ 'vein, sinew'",
301-9-3,,301,9,koŕon,koŕon,k o rʲ o n,,MordWb,,,,,koŕon,korʲon,7,,
0-90-1,,0,90,[Not reconstructable],,,"UEW: PU *wȣjV- ?; however, in Ug and Sd only",UEW;Sam88,,,,,,,?,[Not reconstructable],
203-90-1,,203,90,nähdä,nähdä,n æ ç d æ,,JL,,,,,,næçdæ,1,,
204-90-1,,204,90,nähä,nähä,,,KKSV,,,,,,,1,,
207-90-1,,207,90,ńähta,ńähta,,,VVS,,,,,,,1,,
208-90-1,,208,90,nähhä,nähhä,n æ hː æ,,InkmSk,,,,,nähhä,næhːæ,1,,
209-90-1,,209,90,nätšemä,nätšemä,n æ tʃ e m æ,,VKJMS,,,,,näčemä,nætʃemæ,1,,
210-90-1,,210,90,näha,näha,n æ h ɑ,,SVSk,,,,,,næhɑ,1,,
211-90-1,,211,90,nägemä,nägemä,,,VESr,,,,,,,1,,
212-90-1,,212,90,nǣʾdə,nǣʾdə,,,LivWb,,,,,,,1,,
301-90-1,,301,90,ńejems,ńejems,ɲ e j e m s,,MordWb,,,,,ńejems,ɲejems,1,,
101-90-1,,101,90,vuejnedh,vuejnedh,,,NSsNdb,,,,,,,2,,
102-90-1,,102,90,vüeidˈneet,vüeidˈneet,,,WbWlap,,,,,,,2,,
104-90-1,,104,90,vuäjdnet,vuäjdnet,,,EZ,,,,,,,2,,
105-90-1,,105,90,oaidnit,oaidnit,,,SSSg,,,,,,,2,,
106-90-1,,106,90,oai'niđ,oai'niđ,,,InsSSk,,,,,,,2,,
107-90-1,,107,90,vueiʹnned,vueiʹnned,,,SKosSk,,,,,,,2,,
108-90-1,,108,90,ujjne,ujjne,u jː n e,,WOLD,,,,,,ujːne,2,,
401-90-1,,401,90,užam,užam,u ʒ ɑ m,,SMSk;TscherWb,,,,,užam,uʒɑm,3,From PFV *wača- 'see' ?,
501-90-1,,501,90,aʒ́ʒ́i̮ni̮,aʒ́ʒ́i̮ni̮,ɑ dʑː ɯ n ɯ,,SyrjWsch,,,,,aʒ́ʒ́i̮ni̮,ɑdʑːɯnɯ,5,,
503-90-1,,503,90,aʒ́ʒ́i̮ni̮,aʒ́ʒ́i̮ni̮,ɑ dʑː ɯ n ɯ,,KoPRSl,,,,,aʒ́ʒ́i̮ni̮,ɑdʑːɯnɯ,5,,
504-90-1,,504,90,aʒ́ʒ́i̮ni̮,aʒ́ʒ́i̮ni̮,ɑ dʑː ɯ n ɯ,,WotjWsch,,,,,aʒ́ʒ́i̮ni̮,ɑdʑːɯnɯ,5,,
601-90-1,,601,90,lát,lát,l aː t,,FMSz,,,,,,laːt,6,Has possible cognates in Sd,
701-90-1,,701,90,wāɣ,wāɣ,w ɑː ɣ,,WogWb,,,,,wāɣ,wɑːɣ,7,,
807-90-1,,807,90,wu-,wu-,w u,,DEWbOstj,,,,,wu-,wu-,7,,
902-90-1,,902,90,mənecy°,mənecy°,,,JurSWb,,,,,,,8,,
907-90-1,,907,90,mančə-,mančə-,m ɑ n tʃ ə,,SolkWb,,,,,mančə-,mɑntʃə-,8,,
503-90-2,,503,90,viʒ́e̮tni̮,viʒ́e̮tni̮,v i dʑ ɤ t n ɯ,,KoPRSl,,,,,viʒ́e̮tni̮,vidʑɤtnɯ,9,,
901-90-1,,901,90,ŋəδüśa,ŋəδüśa,ŋ ə ð y ɕ ɑ,,SlNgaRus,,,,,ŋəδüśa,ŋəðyɕɑ,10,,"'See, notice'; deriv. from ""ŋəδu"" 'colour, appearance'"
901-90-2,,901,90,śejmi̮ˀsi̮,śejmi̮ˀsi̮,ɕ e j m ɯ ʔ s ɯ,,SlNgaRus,,,,,śejmi̮ˀsi̮,ɕejmɯʔsɯ,11,Deriv. from PU *śilmä 'eye',"'See, notice'"
902-91-1,,902,91,[No equivalent],,,"No simple word in common use; ""yibcyə°, yibcyika"" 'strong taste' usually used for sweet things",JurSWb,,,,,,,0,[No equivalent],
0-91-1,,0,91,[Not reconstructable],,,,UEW;Sam88,,,,,,,?,[Not reconstructable],
203-91-1,,203,91,makea,makea,m ɑ k e̞ ɑ,,JL,,,,,,mɑke̞ɑ,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
204-91-1,,204,91,makie,makie,,,KKSV,,,,,,,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
207-91-1,,207,91,maged,maged,,,VVS,,,,,,,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
208-91-1,,208,91,mak̆kīa,mak̆kīa,m ɑ k ̆ k iː ɑ,,InkmSk,,,,,mak̆kīa,mɑk̆kiːɑ,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
209-91-1,,209,91,"makka, makuz",makka,m ɑ kː ɑ,,VKJMS,,,,,"makka, makuz",mɑkːɑ,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
209-91-2,,209,91,"makka, makuz",makuz,m ɑ k u z,,VKJMS,,,,,"makka, makuz",mɑkuz,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
210-91-1,,210,91,magus,magus,m ɑ k u s,,SVSk,,,,,,mɑkus,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
211-91-1,,211,91,makõ,makõ,,,VESr,,,,,,,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
212-91-1,,212,91,maʾgdi,maʾgdi,,,LivWb,,,,,,,1,"Ger *smakja-, cf. Sw ""smaka"" 'taste'",
102-91-1,,102,91,"njaalgee, njaalgès",njaalgee,,Derivs.,WbWlap,,,,,,,2,,"'Tasty', also 'sweet'?"
102-91-2,,102,91,"njaalgee, njaalgès",njaalgès,,Derivs.,WbWlap,,,,,,,2,,"'Tasty', also 'sweet'?"
104-91-1,,104,91,njálga,njálga,,,EZ,,,,,,,2,,
105-91-1,,105,91,njálggis,njálggis,,,SSSg,,,,,,,2,,
106-91-1,,106,91,njäälgis,njäälgis,,,InsSSk,,,,,,,2,,
107-91-1,,107,91,njääʹljes,njääʹljes,,,SKosSk,,,,,,,2,,
108-91-1,,108,91,njāl’kes’,njāl’kes’,ɲ aː lʲ k e sʲ,,WOLD,,,,,,ɲaːlʲkesʲ,2,,
301-91-1,,301,91,lambamo,lambamo,l ɑ m b ɑ m o,,MordWb,,,,,lambamo,lɑmbɑmo,3,,
401-91-1,,401,91,tamle,tamle,t ɑ m l e,,SMSk;TscherWb,,,,,tamle,tɑmle,5,,
501-91-1,,501,91,jumov,jumov,j u m o v,,SyrjWsch,,,,,jumov,jumov,6,"Deriv. from ""jum"" 'a type of sweet batter'; cogn. with Fin (dial.) ""imelä"" 'sweet'",
503-91-1,,503,91,će̮ski̮t,će̮ski̮t,tɕ ɤ s k ɯ t,,KoPRSl,,,,,će̮ski̮t,tɕɤskɯt,7,,
504-91-1,,504,91,ćeski̮t,ćeski̮t,tɕ e s k ɯ t,,WotjWsch,,,,,ćeski̮t,tɕeskɯt,7,,
601-91-1,,601,91,édes,édes,eː d ɛ ʃ,,FMSz,,,,,,eːdɛʃ,8,,
701-91-1,,701,91,atəŋ,atəŋ,ɑ t ə ŋ,,WogWb,,,,,atəŋ,ɑtəŋ,9,,
807-91-1,,807,91,"ewəstɜ, ewǝstǝki",ewəstɜ,e w ə s t ə,,DEWbOstj,,,,,"ewəstə, ewəstəki",ewəstə,10,,
807-91-2,,807,91,"ewəstɜ, ewǝstǝki",ewǝstǝki,e w ə s t ə k i,,DEWbOstj,,,,,"ewəstə, ewəstəki",ewəstəki,10,,
907-91-1,,907,91,ńūńi,ńūńi,ɲ uː ɲ i,,SolkWb,,,,,ńūńi,ɲuːɲi,11,,
101-91-1,,101,91,sieties,sieties,,,NSsNdb,,,,,,,12,,
901-91-1,,901,91,saki̮rńeəgə,saki̮rńeəgə,s ɑ k ɯ r ɲ e ə ɡ ə,"""Saki̮r"" from Rus ""saxar"" 'sugar'",SlNgaRus,,,,,saki̮rńeəgə,sɑkɯrɲeəɡə,13,,Lit. 'sugar-tasting'
901-91-2,,901,91,ńeluagə,ńeluagə,ɲ e l u ɑ ɡ ə,,SlNgaRus,,,,,ńeluagə,ɲeluɑɡə,14,,"'Delicious, sweet'"
0-92-1,,0,92,[Not reconstructable],,,PFU: *lunta?,UEW;Sam88,,,,,,,?,[Not reconstructable],
101-92-1,,101,92,ledtie,ledtie,,,NSsNdb,,,,,,,1,,
102-92-1,,102,92,lådˈdee,lådˈdee,,,WbWlap,,,,,,,1,,
104-92-1,,104,92,lådde,lådde,,,EZ,,,,,,,1,,
105-92-1,,105,92,loddi,loddi,,,SSSg,,,,,,,1,,
106-92-1,,106,92,lodde,lodde,,,InsSSk,,,,,,,1,,
107-92-1,,107,92,låʹdd,låʹdd,,,SKosSk,,,,,,,1,,
108-92-1,,108,92,loann’t,loann’t,l ɒː nːʲ t,,WOLD,,,,,,lɒːnːʲt,1,,
203-92-1,,203,92,lintu,lintu,l i n̪ t̪ u,,JL,,,,,,lin̪t̪u,1,Finnic forms exhibit unexpected vocalism,
204-92-1,,204,92,lintu,lintu,,,KKSV,,,,,,,1,Finnic forms exhibit unexpected vocalism,
207-92-1,,207,92,lind,lind,,,VVS,,,,,,,1,Finnic forms exhibit unexpected vocalism,
208-92-1,,208,92,linᴅu,linᴅu,l i n d̥ u,,InkmSk,,,,,linᴅu,lind̥u,1,Finnic forms exhibit unexpected vocalism,
209-92-1,,209,92,lintu,lintu,l i n t u,,VKJMS,,,,,lintu,lintu,1,Finnic forms exhibit unexpected vocalism,
210-92-1,,210,92,lind,lind,l i n t,,SVSk,,,,,,lint,1,Finnic forms exhibit unexpected vocalism,
212-92-1,,212,92,lind,lind,,,LivWb,,,,,,,1,Finnic forms exhibit unexpected vocalism,
301-92-1,,301,92,narmuń,narmuń,n ɑ r m u ɲ,,MordWb,,,,,narmuń,nɑrmuɲ,2,,
401-92-1,,401,92,kajə̑k,kajə̑k,k ɑ j ə k,,SMSk;TscherWb,,,,,kajə̑k,kɑjək,3,,"Also 'wild animal, wild (a.)'"
501-92-1,,501,92,kitsa,kitsa,k i t s ɑ,,SyrjWsch,,,,,kitsa,kitsɑ,4,"From Rus ""ptica""",
501-92-2,,501,92,lebać,lebać,l e b ɑ tɕ,"Deriv. from ""lebalni̮""",SyrjWsch,,,,,lebać,lebɑtɕ,5,,
601-92-1,,601,92,madár,madár,m ɒ d aː r,,FMSz,,,,,,mɒdaːr,6,,
701-92-1,,701,92,towəl-ūj,towəl-ūj,t o w ə l uː j,,WogWb,,,,,towəl-ūj,towəl-uːj,7,"""Ūj"" from PFU *wajV 'wild, shy'","Comp.; lit. ""feather-animal"""
807-92-1,,807,92,wajəɣ,wajəɣ,w ɑ j ə ɣ,,DEWbOstj,,,,,wajəɣ,wɑjəɣ,7,"From PFU *wajV 'wild, shy'","'Animal, elk, bear, bird'; no other general word for bird?"
902-92-1,,902,92,"(tyírtya) sarmyik°, (nuw°h sarmyik°)",sarmyik°,,,JurSWb,,,,,,,8,"""Sarmyik°"" from PU *śurmi̮ 'wild animal'","Lit. ""(flying) animal, (sky animal)"""
907-92-1,,907,92,(tilčəti) sūrəm,sūrəm,s uː r ə m,,SolkWb,,,,,sūrəm,suːrəm,8,"""Sūrəm"" from PU *śurmi̮ 'wild animal'","Lit. ""(flying) animal"""
504-92-1,,504,92,ti̮loburdo,ti̮loburdo,t ɯ l o b u r d o,,WotjWsch,,,,,ti̮loburdo,tɯloburdo,9,"First part from ""ti̮li̮"" 'feather'",
211-92-1,,211,92,tsirk,tsirk,,,VESr,,,,,,,10,,
901-92-1,,901,92,təibə̄,təibə̄,t ə i b əː,,SlNgaRus,,,,,təibə̄,təibəː,11,,"'Flying, bird', also ""təibəə dʹaməδə"" 'flying animal'"
902-92-2,,902,92,tyírtya sarmyik°,tyírtya sarmyik°,,,JurSWb,,,,,,,11,,Lit. 'flying animal'
907-92-2,,907,92,tilčəti sūrəm,tilčəti sūrəm,t i l tʃ ə t i s uː r ə m,,SolkWb,,,,,tilčəti_sūrəm,tiltʃəti suːrəm,11,,Lit. 'flying animal'
503-92-1,,503,92,kaj,kaj,k ɑ j,,KoPRSl,,,,,kaj,kɑj,3,,
104-93-1,,104,93,*kewδi,*kewδi,,,EZ,,,,,,,1,,
106-93-1,,106,93,kiev'đa,kiev'đa,,,InsSSk,,,,,,,1,,
203-93-1,,203,93,köysi,köysi,k ø y s i,,JL,,,,,,køysi,1,,
208-93-1,,208,93,köüz,köüz,k ø y z,,InkmSk,,,,,köüz,køyz,1,,
209-93-1,,209,93,tšöüsi,tšöüsi,tʃ ø y s i,,VKJMS,,,,,čöüsi,tʃøysi,1,,
210-93-1,,210,93,köis,köis,k ø i s,,SVSk,,,,,,køis,1,,
211-93-1,,211,93,köüds',köüds',,,VESr,,,,,,,1,,
212-93-1,,212,93,ki̯eùž,ki̯eùž,,,LivWb,,,,,,,1,,
701-93-1,,701,93,kwāliɣ,kwāliɣ,kʷ ɑː l i ɣ,,WogWb,,,,,k˳āliɣ,kʷɑːliɣ,1,,
108-93-1,,108,93,nurr’,nurr’,n u rːʲ,,WOLD,,,,,,nurːʲ,2,Cf. North Ger “snœri”,
207-93-1,,207,93,konat,konat,,,VVS,,,,,,,3,"Cf. Rus ""kanat""; form from village of Kaleg",
212-93-2,,212,93,līn,līn,,,LivWb,,,,,,,4,,
105-93-1,,105,93,báddi,báddi,,,SSSg,,,,,,,5,"Cf. Sw ""band""",
102-93-1,,102,93,gadhgas,gadhgas,,,WbWlap,,,,,,,6,,'Rope made of sinew'
107-93-1,,107,93,trooss,trooss,,,SKosSk,,,,,,,7,,
0-93-1,,0,93,*piksV,*piksV,,,UEW;Sam88,,,,,,,8,,
301-93-1,,301,93,piks,piks,p i k s,,MordWb,,,,,piks,piks,8,,
401-93-1,,401,93,kerem,kerem,k e r e m,,SMSk;TscherWb,,,,,kerem,kerem,9,,
501-93-1,,501,93,gez,gez,ɡ e z,,SyrjWsch,,,,,gez,ɡez,10,,
503-93-1,,503,93,gez,gez,ɡ e z,"Stem ""gezj-""",KoPRSl,,,,,gez,ɡez,10,,
504-93-1,,504,93,gozi̮,gozi̮,ɡ o z ɯ,,WotjWsch,,,,,gozi̮,ɡozɯ,10,,
601-93-1,,601,93,kötél,kötél,k ø t eː l,,FMSz,,,,,,køteːl,11,,
807-93-1,,807,93,čoṇčəɣ,čoṇčəɣ,tʃ o ɳ tʃ ə ɣ,,DEWbOstj,,,,,čoṇčəɣ,tʃoɳtʃəɣ,12,,
907-93-1,,907,93,čēmčə,čēmčə,tʃ eː m tʃ ə,,SolkWb,,,,,čēmčə,tʃeːmtʃə,13,,
807-93-2,,807,93,irkän,irkän,i r k æ n,,DEWbOstj,,,,,irkän,irkæn,14,,
902-93-1,,902,93,xurko,xurko,,,JurSWb,,,,,,,15,"From PU *kuri̮- 'bind, rope (v.)'","'Rope, string'"
101-93-1,,101,93,rïejhpe,rïejhpe,,,NSsNdb,,,,,,,16,,
209-93-2,,209,93,trossi,trossi,t r o sː i,,VKJMS,,,,,trossi,trosːi,7,,
204-93-1,,204,93,nuora,nuora,,,KKSV,,,,,,,2,,
901-93-1,,901,93,bi̮ni̮,bi̮ni̮,b ɯ n ɯ,,SlNgaRus,,,,,bi̮ni̮,bɯnɯ,17,,
0-94-1,,0,94,[Not reconstructable],,,,UEW;Sam88,,,,,,,?,[Not reconstructable],
101-94-1,,101,94,saelhtie,saelhtie,,,NSsNdb,,,,,,,1,,
102-94-1,,102,94,sàlltee,sàlltee,,,WbWlap,,,,,,,1,,
104-94-1,,104,94,sállte,sállte,,,EZ,,,,,,,1,,
105-94-1,,105,94,sálti,sálti,,,SSSg,,,,,,,1,,
106-94-1,,106,94,sältti,sältti,,,InsSSk,,,,,,,1,,
107-94-1,,107,94,säʹltt,säʹltt,,,SKosSk,,,,,,,1,,
601-94-1,,601,94,só,só,ʃ oː,,FMSz,,,,,,ʃoː,2,,
901-94-1,,901,94,si̮r,si̮r,s ɯ r,,SlNgaRus,,,,,si̮r,sɯr,3,,
902-94-1,,902,94,ser,ser,,,JurSWb,,,,,,,3,,"'Salt, grainy ice, white'"
907-94-1,,907,94,śāq,śāq,ɕ ɑː q,,SolkWb,,,,,śāq,ɕɑːq,4,,
108-94-1,,108,94,sūll’,sūll’,s uː lːʲ,,WOLD,,,,,,suːlːʲ,1,Cf. Rus “sol’”,
203-94-1,,203,94,suola,suola,s u o̞ l ɑ,,JL,,,,,,suo̞lɑ,1,,
204-94-1,,204,94,suola,suola,,,KKSV,,,,,,,1,,
207-94-1,,207,94,sol,sol,,,VVS,,,,,,,1,,
208-94-1,,208,94,sōla,sōla,s oː l ɑ,,InkmSk,,,,,sōla,soːlɑ,1,,
209-94-1,,209,94,sōл,sōл,s oː l,,VKJMS,,,,,sōl,soːl,1,,
210-94-1,,210,94,sool,sool,s oː l,,SVSk,,,,,,soːl ,1,,
211-94-1,,211,94,suul,suul,,,VESr,,,,,,,1,,
212-94-1,,212,94,sùol,sùol,,,LivWb,,,,,,,1,,
301-94-1,,301,94,sal,sal,s ɑ l,,MordWb,,,,,sal,sɑl,1,,
401-94-1,,401,94,šińčal,šińčal,ʃ i ɲ tʃ ɑ l,,SMSk;TscherWb,,,,,šińčal,ʃiɲtʃɑl,1,"Possibly an old compound, the latter part of which (*sal) cognate with forms in related languages?",
501-94-1,,501,94,sov,sov,s o v,,SyrjWsch,,,,,sov,sov,1,,
503-94-1,,503,94,sov,sov,s o v,,KoPRSl,,,,,sov,sov,1,,
504-94-1,,504,94,si̮lal,si̮lal,s ɯ l ɑ l,,WotjWsch,,,,,si̮lal,sɯlɑl,1,,
401-94-2,,401,94,šińčal,šińčal,ʃ i ɲ tʃ ɑ l,,SMSk;TscherWb,,,,,šińčal,ʃiɲtʃɑl,5,"Poss. old compound, the first part probably loan from Iranic?",
701-94-1,,701,94,solwal,solwal,s o lʷ ɑ l,,WogWb,,,,,solwal,solʷɑl,1,"Possibly loan from Udmurt; cf. Udm ""si̮lal"" (< ?*solwal)",
807-94-1,,807,94,sălnɜ ~ sălna,sălnɜ ~ sălna,s ɑ ̆ l n ə,"Possibly loan from Komi “sol” (cf. KoZ, KoP “sov”)",DEWbOstj,,,,,"sălnə, sălna","sɑ̆lnə, sɑ̆lnɑ",1,,
0-95-1,,0,95,[Not reconstructable],,,"PFU: *ići 'shadow, shadow soul'",UEW;Sam88,,,,,,,?,[Not reconstructable],
203-95-1,,203,95,varjo,varjo,ʋ ɑ r j o̞,,JL,,,,,,ʋɑrjo̞,1,"Cf. ON ""verja"" 'defence, protection'",
209-95-1,,209,95,varjo,varjo,v ɑ r j o,,VKJMS,,,,,varjo,vɑrjo,1,"Cf. ON ""verja"" 'defence, protection'",
210-95-1,,210,95,vari,vari,v ɑ r i,,SVSk,,,,,,vɑri,1,"Cf. ON ""verja"" 'defence, protection'",
211-95-1,,211,95,vari,vari,,,VESr,,,,,,,1,"Cf. ON ""verja"" 'defence, protection'",
212-95-1,,212,95,vɔ̄ŕ,vɔ̄ŕ,,,LivWb,,,,,,,1,"Cf. ON ""verja"" 'defence, protection'",
204-95-1,,204,95,kuvahaine,kuvahaine,,,KKSV,,,,,,,2,,
208-95-1,,208,95,kup̆pāhuz,kup̆pāhuz,k u p ̆ p ɑː h u z,,InkmSk,,,,,kup̆pāhuz,kup̆pɑːhuz,2,,
204-95-2,,204,95,pilves,pilves,,,KKSV,,,,,,,3,,
207-95-1,,207,95,pilʹvez,pilʹvez,,,VVS,,,,,,,3,,
101-95-1,,101,95,soejvene,soejvene,,,NSsNdb,,,,,,,4,,
102-95-1,,102,95,suaiˈvana,suaiˈvana,,,WbWlap,,,,,,,4,,
104-95-1,,104,95,suojvanis ,suojvanis,,,EZ,,,,,,,4,,
105-95-1,,105,95,suoivva,suoivva,,,SSSg,,,,,,,4,,
106-95-1,,106,95,suoiva,suoiva,,,InsSSk,,,,,,,4,,
107-95-1,,107,95,ǩeeuʹniǩ,ǩeeuʹniǩ,,,SKosSk,,,,,,,5,,
108-95-1,,108,95,kɨvv’n,kɨvv’n,k ɨ vːʲ n,,WOLD,,,,,,kɨvːʲn,5,,
301-95-1,,301,95,sulʹej,sulʹej,s u ʎ e j,,MordWb,,,,,sulʹej,suʎej,6,,
401-95-1,,401,95,ümə̑l,ümə̑l,y m ə l,,SMSk;TscherWb,,,,,ümə̑l,yməl,7,,
501-95-1,,501,95,vuǯe̮r,vuǯe̮r,v u dʒ ɤ r,,SyrjWsch,,,,,vuǯe̮r,vudʒɤr,8,,
503-95-1,,503,95,vuǯe̮r,vuǯe̮r,v u dʒ ɤ r,,KoPRSl,,,,,vuǯe̮r,vudʒɤr,8,,
504-95-1,,504,95,vužer,vužer,v u ʒ e r,,WotjWsch,,,,,vužer,vuʒer,8,,
601-95-1,,601,95,árny(ék),árny,aː r ɲ eː k,"""Árnyék"" is deriv.",FMSz,,,,,,aːrɲ(eːk),9,,
701-95-1,,701,95,is,is,i s,,WogWb,,,,,is,is,10,"From PFU *ići 'shadow, shadow soul'",
807-95-1,,807,95,iləs,iləs,i l ə s,,DEWbOstj,,,,,iləs,iləs,11,,
901-95-1,,901,95,čiəbə,čiəbə,tʃ i ə b ə,,SlNgaRus,,,,,čiəbə,tʃiəbə,12,Deriv. from PSd *tiə 'cloud',
902-95-1,,902,95,tyíd°,tyíd°,,,JurSWb,,,,,,,12,Deriv. from PSd *tiə 'cloud',
907-95-1,,907,95,tīkka,tīkka,t iː kː ɑ,,SolkWb,,,,,tīkka,tiːkːɑ,12,Deriv. from PSd *tiə 'cloud',
0-96-1,,0,96,[Not reconstructable],,,,UEW;Sam88,,,,,,,?,[Not reconstructable],
203-96-1,,203,96,pieni,pieni,p i e̞ n i,,JL,,,,,,pie̞ni,1,Early proto-germanic *spēni- ,
204-96-1,,204,96,pieni,pieni,,,KKSV,,,,,,,1,Early proto-germanic *spēni- ,
207-96-1,,207,96,peń,peń,,,VVS,,,,,,,1,Early proto-germanic *spēni- ,
208-96-1,,208,96,pēn,pēn,p eː n,,InkmSk,,,,,pēn,peːn,1,Early proto-germanic *spēni- ,
209-96-1,,209,96,pēn,pēn,p eː n,,VKJMS,,,,,pēn,peːn,1,Early proto-germanic *spēni- ,
204-96-2,,204,96,vähä,vähä,,,KKSV,,,,,,,2,,
210-96-1,,210,96,väike,väike,v æ i kː e,,SVSk,,,,,,væikːe,2,,
211-96-1,,211,96,"väiku, väikene",väiku,,,VESr,,,,,,,2,,
211-96-2,,211,96,"väiku, väikene",väikene,,,VESr,,,,,,,2,,
212-96-1,,212,96,vǟʾkki,vǟʾkki,,,LivWb,,,,,,,2,,
301-96-1,,301,96,"viška, viškińe",viška,v i ʃ k ɑ,,MordWb,,,,,"viška, viškińe",viʃkɑ,2,,
301-96-2,,301,96,"viška, viškińe",viškińe,v i ʃ k i ɲ e,,MordWb,,,,,"viška, viškińe",viʃkiɲe,2,,
102-96-1,,102,96,ühtjee,ühtjee,,,WbWlap,,,,,,,3,,
105-96-1,,105,96,uhcci,uhcci,,,SSSg,,,,,,,3,,
106-96-1,,106,96,ucce,ucce,,,InsSSk,,,,,,,3,,
107-96-1,,107,96,uʹcc,uʹcc,,,SKosSk,,,,,,,3,,
108-96-1,,108,96,udc’,udc’,u d cʲ,,WOLD,,,,,,udcʲ,3,,
101-96-1,,101,96,smaave,smaave,,,NSsNdb,,,,,,,4,,
102-96-2,,102,96,smàiˈvee,smàiˈvee,,,WbWlap,,,,,,,4,,
104-96-1,,104,96,smáva,smáva,,,EZ,,,,,,,4,,
105-96-2,,105,96,smávis,smávis,,,SSSg,,,,,,,4,,
101-96-2,,101,96,onne,onne,,,NSsNdb,,,,,,,5,,
102-96-3,,102,96,ünˈnee,ünˈnee,,,WbWlap,,,,,,,5,,
104-96-2,,104,96,unna,unna,,,EZ,,,,,,,5,,
105-96-3,,105,96,unˈni,unˈni,,,SSSg,,,,,,,5,,
212-96-2,,212,96,pišški,pišški,,,LivWb,,,,,,,6,,
401-96-1,,401,96,tə̑ɣə̑δe,tə̑ɣə̑δe,t ə ɣ ə ð e,,SMSk;TscherWb,,,,,tə̑ɣə̑δe,təɣəðe,7,,
401-96-2,,401,96,izi,izi,i z i,,SMSk;TscherWb,,,,,izi,izi,8,"From PFP *üćä 'small, a little' ?",
501-96-1,,501,96,iće̮t,iće̮t,i tɕ ɤ t,,SyrjWsch,,,,,iće̮t,itɕɤt,8,"From PFP *üćä 'small, a little' ?",
503-96-1,,503,96,uće̮t,uće̮t,u tɕ ɤ t,,KoPRSl,,,,,uće̮t,utɕɤt,8,"From PFP *üćä 'small, a little' ?",
501-96-2,,501,96,posńi̮d,posńi̮d,p o s ɲ ɯ d,,SyrjWsch,,,,,posńi̮d,posɲɯd,9,,
504-96-1,,504,96,pići,pići,p i tɕ i,,WotjWsch,,,,,pići,pitɕi,9,,
